ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source,
bufr4/3/07/091/35/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/36/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/37/302175,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302175,"Intensité des précipitations, taille de l'élément de précipitations",,,,Operational,Original,
bufr4/3/07/091/38/102000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,102000,Répétition différée de 2 descripteurs,,,,Operational,Original,
bufr4/3/07/091/39/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/40/004025,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,004025,Période ou décalage dans le temps,=-10 (minutes),,,Operational,Original,
bufr4/3/07/091/41/302076,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302076,"Précipitations, obscurcissement et autres phénomènes",,,,Operational,Original,
bufr4/3/07/091/42/302071,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302071,Données sur le vent relevées sur une heure,,,,Operational,Original,
bufr4/3/07/091/43/302077,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302077,Données sur les extrêmes de température,,,,Operational,Original,
bufr4/3/07/091/44/007033,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,007033,Hauteur du capteur au-dessus de la surface de l'eau,Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/091/45/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/46/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/47/302079,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302079,Mesure des précipitations,,,,Operational,Original,
bufr4/3/07/091/48/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/091/49/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/50/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/51/302080,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302080,Mesure de l'évaporation,,,,Operational,Original,
bufr4/3/07/091/52/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/53/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/54/302081,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302081,Données sur l'insolation totale,,,,Operational,Original,
bufr4/3/07/091/55/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/56/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/57/302082,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302082,Données sur le rayonnement,,,,Operational,Original,
bufr4/3/07/091/58/102000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,102000,Répétition différée de 2 descripteurs,,,,Operational,Original,
bufr4/3/07/091/59/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/60/004025,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,004025,Période ou décalage dans le temps,=-10 (minutes),,,Operational,Original,
bufr4/3/07/091/61/013059,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,013059,Nombre d'éclairs (orage),,,,Operational,Original,
bufr4/3/07/091/62/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/63/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/64/302083,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302083,"Statistiques de premier ordre - données sur la pression, le vent, la température et l'humidité",,,,Operational,Original,
bufr4/3/07/091/65/033005,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,033005,Informations sur la qualité (données des stations météorologiques automatiques),,,,Operational,Original,
